Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,363,147,363,(X)
Estimate Sex And Age Total Population Male,204,99,56.2,10.8
Estimate Sex And Age Total Population Female,159,67,43.8,10.8
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),128.3,58.8,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,1,4,0.3,1.3
Estimate Sex And Age Total Population 5 To 9 Years,15,23,4.1,5.8
Estimate Sex And Age Total Population 10 To 14 Years,0,13,0.0,10.4
Estimate Sex And Age Total Population 15 To 19 Years,4,6,1.1,1.8
Estimate Sex And Age Total Population 20 To 24 Years,1,3,0.3,0.9
Estimate Sex And Age Total Population 25 To 34 Years,20,18,5.5,4.9
Estimate Sex And Age Total Population 35 To 44 Years,11,18,3.0,5.2
Estimate Sex And Age Total Population 45 To 54 Years,60,42,16.5,8.8
Estimate Sex And Age Total Population 55 To 59 Years,25,24,6.9,7.1
Estimate Sex And Age Total Population 60 To 64 Years,29,26,8.0,7.3
Estimate Sex And Age Total Population 65 To 74 Years,120,71,33.1,15.6
Estimate Sex And Age Total Population 75 To 84 Years,65,61,17.9,14.2
Estimate Sex And Age Total Population 85 Years And Over,12,19,3.3,4.4
Estimate Sex And Age Total Population Median Age (Years),66.7,5.6,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,20,24,5.5,6.1
Estimate Sex And Age Total Population 16 Years And Over,343,136,94.5,6.1
Estimate Sex And Age Total Population 18 Years And Over,343,136,94.5,6.1
Estimate Sex And Age Total Population 21 Years And Over,343,136,94.5,6.1
Estimate Sex And Age Total Population 62 Years And Over,216,109,59.5,15.7
Estimate Sex And Age Total Population 65 Years And Over,197,107,54.3,16.5
Estimate Sex And Age Total Population 18 Years And Over,343,136,343,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,196,95,57.1,11.1
Estimate Sex And Age Total Population 18 Years And Over Female,147,60,42.9,11.1
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),133.3,61.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,197,107,197,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,141,77,71.6,16.4
Estimate Sex And Age Total Population 65 Years And Over Female,56,49,28.4,16.4
