Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,159,118,159,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,75,64,47.2,22.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,75,64,47.2,22.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,75,64,47.2,22.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,0,14,0.0,25.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,25.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,84,71,52.8,22.1
Estimate Employment Status Civilian Labor Force,75,64,75,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),0.0,41.4
Estimate Employment Status Females 16 Years And Over,96,77,96,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,19,20,19.8,23.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,19,20,19.8,23.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,19,20,19.8,23.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,0,14,0,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,0,14,-666666666.0,-222222222.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,38,51,38,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,24,42,63.2,52.9
Estimate Commuting To Work Workers 16 Years And Over,75,64,75,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",59,48,78.7,26.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",0,14,0.0,41.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,41.4
Estimate Commuting To Work Workers 16 Years And Over Walked,16,28,21.3,26.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,41.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,0,14,0.0,41.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),-999999999.0,-999999999.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,75,64,75,(X)
