Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7726,2737,7726,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,7196,2686,93.1,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1266,520,16.4,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1177,518,15.2,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,89,61,1.2,0.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,5930,2253,76.8,3.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,530,182,6.9,3.0
Estimate Employment Status Civilian Labor Force,1266,520,1266,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.0,5.6
Estimate Employment Status Females 16 Years And Over,2580,1592,2580,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2272,1599,88.1,9.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,470,362,18.2,5.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,452,361,17.5,5.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,319,99,319,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,115,64,36.1,19.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,569,139,569,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,257,92,45.2,14.0
Estimate Commuting To Work Workers 16 Years And Over,6914,2632,6914,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1638,496,23.7,6.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",247,133,3.6,2.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),215,262,3.1,3.4
Estimate Commuting To Work Workers 16 Years And Over Walked,2256,978,32.6,8.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,43,42,0.6,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,2515,1482,36.4,11.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),11.5,2.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1177,518,1177,(X)
