Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,494,239,494,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,282,164,57.1,13.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,282,164,57.1,13.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,220,107,44.5,12.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,62,70,12.6,9.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,9.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,212,107,42.9,13.5
Estimate Employment Status Civilian Labor Force,282,164,282,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),22.0,15.7
Estimate Employment Status Females 16 Years And Over,365,217,365,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,207,141,56.7,11.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,207,141,56.7,11.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,145,80,39.7,12.0
Estimate Employment Status Own Children Of The Householder Under 6 Years,87,121,87,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,87,121,100.0,38.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,10,16,10,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,10,16,100.0,100.0
Estimate Commuting To Work Workers 16 Years And Over,220,107,220,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",186,99,84.5,16.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",16,24,7.3,10.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,19.3
Estimate Commuting To Work Workers 16 Years And Over Walked,0,14,0.0,19.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,19.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,18,27,8.2,12.2
