Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,200,50,200,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,140,43,70.0,9.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,140,43,70.0,9.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,132,41,66.0,11.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,8,9,4.0,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,21.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,60,24,30.0,9.9
Estimate Employment Status Civilian Labor Force,140,43,140,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.7,6.2
Estimate Employment Status Females 16 Years And Over,122,36,122,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,79,27,64.8,13.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,79,27,64.8,13.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,77,27,63.1,13.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,4,4,4,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,3,4,75.0,59.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,27,19,27,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,21,17,77.8,28.8
Estimate Commuting To Work Workers 16 Years And Over,123,38,123,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",111,36,90.2,7.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",11,10,8.9,7.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,30.9
Estimate Commuting To Work Workers 16 Years And Over Walked,1,3,0.8,2.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,30.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,0,14,0.0,30.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),13.5,3.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,132,41,132,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",20,11,15.2,8.5
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,9,9,6.8,6.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,61,26,46.2,12.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",21,15,15.9,10.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",21,19,15.9,12.3
Estimate Industry Civilian Employed Population 16 Years And Over,132,41,132,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",24,14,18.2,10.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,13,13,9.8,9.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,2,4,1.5,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,14,0.0,29.4
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,9,8,6.8,5.4
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",23,23,17.4,15.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,14,0.0,29.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",20,17,15.2,12.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",0,14,0.0,29.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",4,4,3.0,3.3
