Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,3176,375,3176,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1219,219,38.4,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1219,219,38.4,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1061,209,33.4,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,158,91,5.0,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,1.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1957,314,61.6,5.8
Estimate Employment Status Civilian Labor Force,1219,219,1219,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),13.0,7.2
Estimate Employment Status Females 16 Years And Over,1676,218,1676,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,616,162,36.8,8.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,616,162,36.8,8.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,534,148,31.9,8.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,241,141,241,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,155,103,64.3,30.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,371,143,371,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,222,133,59.8,23.2
Estimate Commuting To Work Workers 16 Years And Over,1061,209,1061,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",931,202,87.7,7.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",8,14,0.8,1.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,4.4
Estimate Commuting To Work Workers 16 Years And Over Walked,17,22,1.6,2.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,17,27,1.6,2.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,88,71,8.3,6.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.6,4.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1061,209,1061,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",264,94,24.9,8.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,248,99,23.4,8.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,178,100,16.8,8.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",191,116,18.0,10.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",180,91,17.0,7.9
Estimate Industry Civilian Employed Population 16 Years And Over,1061,209,1061,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",42,38,4.0,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,109,95,10.3,8.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,148,92,13.9,8.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,14,0.0,4.4
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,134,83,12.6,7.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",56,46,5.3,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,14,0.0,4.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",60,52,5.7,4.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",145,84,13.7,7.5
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",196,92,18.5,8.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",92,76,8.7,7.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",12,19,1.1,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,67,42,6.3,4.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1061,209,1061,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,839,187,79.1,8.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,147,88,13.9,7.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,75,50,7.1,4.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,14,0.0,4.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1570,168,1570,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",209,100,13.3,6.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",94,53,6.0,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",133,73,8.5,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",171,88,10.9,5.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",325,139,20.7,8.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",375,123,23.9,7.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",136,88,8.7,5.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",91,54,5.8,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",14,17,0.9,1.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",22,31,1.4,1.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),45313,8543,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),48847,6144,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,821,150,52.3,8.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),54233,10644,(X),(X)
