Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6878,632,6878,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4597,515,66.8,4.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4597,515,66.8,4.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4552,519,66.2,4.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,45,33,0.7,0.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,20,0.0,0.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2281,378,33.2,4.5
Estimate Employment Status Civilian Labor Force,4597,515,4597,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.0,0.7
Estimate Employment Status Females 16 Years And Over,3636,406,3636,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2084,344,57.3,7.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2084,344,57.3,7.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2066,343,56.8,7.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,195,96,195,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,146,91,74.9,26.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2117,549,2117,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1595,338,75.3,17.1
Estimate Commuting To Work Workers 16 Years And Over,4517,515,4517,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3309,520,73.3,6.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",398,148,8.8,3.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),55,84,1.2,1.9
Estimate Commuting To Work Workers 16 Years And Over Walked,96,90,2.1,2.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,44,52,1.0,1.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,615,324,13.6,7.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.7,2.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4552,519,4552,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1335,309,29.3,6.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,933,290,20.5,5.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,848,281,18.6,6.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",850,399,18.7,8.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",586,191,12.9,4.0
Estimate Industry Civilian Employed Population 16 Years And Over,4552,519,4552,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",57,55,1.3,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,868,425,19.1,8.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,382,163,8.4,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,112,99,2.5,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,413,187,9.1,4.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",309,177,6.8,3.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,130,119,2.9,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",211,123,4.6,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",288,104,6.3,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",876,250,19.2,5.0
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",494,241,10.9,5.2
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",211,136,4.6,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,201,88,4.4,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,4552,519,4552,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3226,433,70.9,6.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,750,228,16.5,5.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,576,301,12.7,6.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,20,0.0,1.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3043,343,3043,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",147,178,4.8,5.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",72,59,2.4,1.9
