Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8645,758,8645,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6080,626,70.3,3.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6080,626,70.3,3.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5572,632,64.5,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,508,193,5.9,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,23,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2565,378,29.7,3.6
Estimate Employment Status Civilian Labor Force,6080,626,6080,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.4,3.2
Estimate Employment Status Females 16 Years And Over,4191,450,4191,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2654,323,63.3,5.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2654,323,63.3,5.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2488,328,59.4,5.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,901,384,901,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,664,319,73.7,17.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1443,633,1443,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1182,598,81.9,12.8
Estimate Commuting To Work Workers 16 Years And Over,5439,630,5439,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4386,502,80.6,5.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",573,284,10.5,4.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),39,38,0.7,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,0,23,0.0,0.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,7,20,0.1,0.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,434,185,8.0,3.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.7,2.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5572,632,5572,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2246,394,40.3,7.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,750,223,13.5,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,868,243,15.6,4.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",599,218,10.8,3.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1109,414,19.9,6.3
Estimate Industry Civilian Employed Population 16 Years And Over,5572,632,5572,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",154,74,2.8,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,471,170,8.5,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,570,266,10.2,4.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,188,100,3.4,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,793,276,14.2,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",429,191,7.7,3.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,66,72,1.2,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",178,94,3.2,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",766,225,13.7,4.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1257,258,22.6,4.4
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",293,153,5.3,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",269,178,4.8,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,138,112,2.5,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5572,632,5572,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,4405,617,79.1,4.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,699,221,12.5,4.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,443,168,8.0,3.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,25,27,0.4,0.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3747,290,3747,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",66,71,1.8,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",21,28,0.6,0.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",313,137,8.4,3.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",309,139,8.2,3.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",336,168,9.0,4.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",681,227,18.2,5.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",474,155,12.7,4.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",755,181,20.1,4.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",436,115,11.6,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",356,103,9.5,2.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),78493,17745,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),102611,8044,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,3362,294,89.7,3.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),93386,8836,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,1056,167,28.2,4.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),25555,2718,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,708,156,18.9,3.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),33560,6615,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,214,114,5.7,3.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),5727,1957,(X),(X)
