Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,9922,1259,9922,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6298,832,63.5,3.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6298,832,63.5,3.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5990,808,60.4,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,308,142,3.1,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,23,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3624,611,36.5,3.6
Estimate Employment Status Civilian Labor Force,6298,832,6298,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.9,2.2
Estimate Employment Status Females 16 Years And Over,5605,666,5605,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3011,474,53.7,5.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3011,474,53.7,5.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2859,469,51.0,5.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,1308,373,1308,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,875,357,66.9,15.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2863,602,2863,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2011,471,70.2,10.2
Estimate Commuting To Work Workers 16 Years And Over,5929,809,5929,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4834,742,81.5,5.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",571,227,9.6,3.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),27,35,0.5,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,9,15,0.2,0.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,311,217,5.2,3.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,177,142,3.0,2.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),27.9,2.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5990,808,5990,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",748,263,12.5,4.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1510,393,25.2,5.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1628,484,27.2,6.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",975,404,16.3,6.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1129,362,18.8,5.9
Estimate Industry Civilian Employed Population 16 Years And Over,5990,808,5990,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",57,87,1.0,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Construction,859,284,14.3,4.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,465,239,7.8,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,8,12,0.1,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1122,438,18.7,6.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",746,369,12.5,5.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,16,24,0.3,0.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",150,91,2.5,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",865,297,14.4,4.8
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",617,217,10.3,3.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",687,313,11.5,5.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",227,142,3.8,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,171,130,2.9,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5990,808,5990,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,5204,728,86.9,4.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,326,160,5.4,2.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,460,218,7.7,3.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,23,0.0,0.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4336,399,4336,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",532,188,12.3,4.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",374,193,8.6,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",569,209,13.1,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",511,211,11.8,4.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",732,285,16.9,6.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",405,198,9.3,4.7
