Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6946,816,6946,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4361,707,62.8,5.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4361,707,62.8,5.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4240,698,61.0,5.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,121,89,1.7,1.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,20,0.0,0.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2585,405,37.2,5.2
Estimate Employment Status Civilian Labor Force,4361,707,4361,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.8,2.0
Estimate Employment Status Females 16 Years And Over,3456,473,3456,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1928,380,55.8,6.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1928,380,55.8,6.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1914,379,55.4,6.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,721,255,721,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,434,218,60.2,18.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1696,364,1696,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1083,413,63.9,18.0
Estimate Commuting To Work Workers 16 Years And Over,4202,711,4202,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3763,678,89.6,3.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",180,131,4.3,3.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,20,0.0,1.1
Estimate Commuting To Work Workers 16 Years And Over Walked,37,56,0.9,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,20,0.0,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,222,108,5.3,2.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.0,4.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4240,698,4240,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1514,309,35.7,6.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,670,339,15.8,6.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,913,325,21.5,6.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",689,274,16.3,6.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",454,204,10.7,4.5
Estimate Industry Civilian Employed Population 16 Years And Over,4240,698,4240,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",283,152,6.7,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,284,178,6.7,3.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,460,207,10.8,4.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,29,37,0.7,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,700,288,16.5,6.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",206,140,4.9,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,20,0.0,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",178,131,4.2,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",293,173,6.9,4.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",893,256,21.1,5.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",297,180,7.0,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",513,295,12.1,6.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,104,90,2.5,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,4240,698,4240,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3368,609,79.4,6.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,467,167,11.0,4.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,389,268,9.2,5.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,16,29,0.4,0.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3239,382,3239,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",164,110,5.1,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",55,60,1.7,1.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",292,170,9.0,5.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",174,105,5.4,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",244,136,7.5,4.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",808,216,24.9,6.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",683,299,21.1,8.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",358,140,11.1,4.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",183,107,5.6,3.4
