Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,809,274,809,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,328,129,40.5,11.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,328,129,40.5,11.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,328,129,40.5,11.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,0,14,0.0,5.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,5.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,481,211,59.5,11.9
Estimate Employment Status Civilian Labor Force,328,129,328,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),0.0,13.5
Estimate Employment Status Females 16 Years And Over,418,157,418,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,165,100,39.5,17.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,165,100,39.5,17.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,165,100,39.5,17.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,54,40,54,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,20,22,37.0,33.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,92,54,92,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,34,28,37.0,26.0
Estimate Commuting To Work Workers 16 Years And Over,328,129,328,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",234,113,71.3,15.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",56,50,17.1,13.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,13.5
Estimate Commuting To Work Workers 16 Years And Over Walked,0,14,0.0,13.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,13.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,38,23,11.6,7.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),37.8,26.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,328,129,328,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",64,34,19.5,10.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,38,25,11.6,7.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,52,50,15.9,14.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",73,54,22.3,15.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",101,106,30.8,23.1
Estimate Industry Civilian Employed Population 16 Years And Over,328,129,328,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",37,26,11.3,8.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,45,50,13.7,15.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,14,28,4.3,7.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,14,0.0,13.5
