Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,5203,552,5203,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3010,406,57.9,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3010,406,57.9,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2901,405,55.8,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,109,71,2.1,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,20,0.0,0.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2193,405,42.1,5.8
Estimate Employment Status Civilian Labor Force,3010,406,3010,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.6,2.4
Estimate Employment Status Females 16 Years And Over,2681,313,2681,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1392,215,51.9,7.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1392,215,51.9,7.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1392,215,51.9,7.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,493,238,493,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,200,129,40.6,26.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,861,256,861,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,571,240,66.3,16.3
Estimate Commuting To Work Workers 16 Years And Over,2890,408,2890,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2373,376,82.1,5.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",111,80,3.8,2.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,20,0.0,1.6
Estimate Commuting To Work Workers 16 Years And Over Walked,161,120,5.6,3.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,124,67,4.3,2.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,121,88,4.2,3.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),27.2,7.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2901,405,2901,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1063,290,36.6,10.0
