Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8516,891,8516,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4176,571,49.0,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4176,571,49.0,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3822,536,44.9,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,354,233,4.2,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,23,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4340,609,51.0,4.6
Estimate Employment Status Civilian Labor Force,4176,571,4176,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.5,5.3
Estimate Employment Status Females 16 Years And Over,4244,477,4244,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2293,404,54.0,6.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2293,404,54.0,6.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2005,320,47.2,5.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,1262,328,1262,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,813,279,64.4,14.7
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1931,475,1931,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1103,368,57.1,14.2
Estimate Commuting To Work Workers 16 Years And Over,3762,532,3762,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2883,409,76.6,6.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",650,282,17.3,6.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),32,27,0.9,0.8
Estimate Commuting To Work Workers 16 Years And Over Walked,37,35,1.0,1.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,117,135,3.1,3.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,43,41,1.1,1.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.3,1.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3822,536,3822,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",435,171,11.4,4.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1103,232,28.9,6.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,772,260,20.2,5.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",724,296,18.9,6.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",788,250,20.6,6.2
Estimate Industry Civilian Employed Population 16 Years And Over,3822,536,3822,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,23,0.0,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,561,288,14.7,6.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,465,175,12.2,5.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,57,53,1.5,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,575,208,15.0,4.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",187,127,4.9,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,23,0.0,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",149,91,3.9,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",419,197,11.0,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",898,265,23.5,6.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",211,86,5.5,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",168,94,4.4,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,132,87,3.5,2.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,3822,536,3822,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3204,468,83.8,6.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,497,248,13.0,5.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,121,67,3.2,1.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,23,0.0,1.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4333,345,4333,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",729,191,16.8,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",447,179,10.3,3.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",714,195,16.5,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",849,275,19.6,6.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",586,190,13.5,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",418,150,9.6,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",206,127,4.8,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",324,174,7.5,3.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",50,57,1.2,1.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",10,16,0.2,0.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),28202,3116,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),38934,4775,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,2930,371,67.6,6.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),42330,6336,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,1353,226,31.2,5.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),15095,1827,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,780,201,18.0,4.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),18574,6043,(X),(X)
