Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,14160,408,14160,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,11512,670,81.3,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,11491,667,81.2,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,11121,655,78.5,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,370,145,2.6,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,21,27,0.1,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2648,591,18.7,4.1
Estimate Employment Status Civilian Labor Force,11491,667,11491,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.2,1.2
Estimate Employment Status Females 16 Years And Over,7207,436,7207,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5629,425,78.1,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5629,425,78.1,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5445,424,75.6,3.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,1004,236,1004,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,689,213,68.6,12.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1142,306,1142,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,948,285,83.0,10.4
Estimate Commuting To Work Workers 16 Years And Over,11006,673,11006,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",8152,630,74.1,4.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",641,219,5.8,2.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),248,113,2.3,1.0
Estimate Commuting To Work Workers 16 Years And Over Walked,239,136,2.2,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,167,127,1.5,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1559,389,14.2,3.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.6,2.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,11121,655,11121,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",6060,641,54.5,4.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1224,250,11.0,2.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2634,380,23.7,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",369,159,3.3,1.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",834,202,7.5,2.0
Estimate Industry Civilian Employed Population 16 Years And Over,11121,655,11121,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",72,94,0.6,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,566,181,5.1,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,838,293,7.5,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,497,226,4.5,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,872,240,7.8,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",709,254,6.4,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,241,113,2.2,1.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1577,350,14.2,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2643,508,23.8,3.8
