Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8418,790,8418,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5692,597,67.6,4.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5692,597,67.6,4.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5495,571,65.3,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,197,109,2.3,1.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,23,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2726,467,32.4,4.2
Estimate Employment Status Civilian Labor Force,5692,597,5692,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.5,1.8
Estimate Employment Status Females 16 Years And Over,4407,515,4407,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2936,408,66.6,5.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2936,408,66.6,5.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2839,406,64.4,5.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,795,255,795,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,568,214,71.4,19.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1662,508,1662,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1195,453,71.9,13.0
Estimate Commuting To Work Workers 16 Years And Over,5456,574,5456,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4238,570,77.7,5.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",621,297,11.4,5.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),17,23,0.3,0.4
Estimate Commuting To Work Workers 16 Years And Over Walked,164,76,3.0,1.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,167,83,3.1,1.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,249,178,4.6,3.2
