Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,5870,608,5870,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3472,534,59.1,5.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3396,513,57.9,5.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3227,496,55.0,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,169,106,2.9,1.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,76,96,1.3,1.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2398,375,40.9,5.7
Estimate Employment Status Civilian Labor Force,3396,513,3396,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.0,3.0
Estimate Employment Status Females 16 Years And Over,2718,313,2718,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1339,287,49.3,8.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1280,279,47.1,8.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1260,273,46.4,8.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,353,170,353,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,108,90,30.6,24.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,951,337,951,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,805,337,84.6,11.9
Estimate Commuting To Work Workers 16 Years And Over,3303,518,3303,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2484,484,75.2,7.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",236,166,7.1,4.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1,3,0.0,0.1
Estimate Commuting To Work Workers 16 Years And Over Walked,21,35,0.6,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,51,58,1.5,1.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,510,226,15.4,6.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.1,4.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3227,496,3227,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1848,346,57.3,6.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,134,82,4.2,2.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,798,251,24.7,6.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",146,129,4.5,3.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",301,172,9.3,5.0
Estimate Industry Civilian Employed Population 16 Years And Over,3227,496,3227,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",18,27,0.6,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,367,201,11.4,5.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,218,121,6.8,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,130,93,4.0,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,414,191,12.8,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",162,124,5.0,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,9,17,0.3,0.5
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",370,198,11.5,5.7
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",424,158,13.1,5.0
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",700,240,21.7,6.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",107,94,3.3,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",92,62,2.9,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,216,121,6.7,3.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,3227,496,3227,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,2539,484,78.7,7.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,551,233,17.1,6.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,127,73,3.9,2.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,10,16,0.3,0.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,2706,298,2706,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",142,115,5.2,4.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",0,20,0.0,1.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",21,35,0.8,1.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",24,39,0.9,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",109,78,4.0,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",217,138,8.0,5.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",432,195,16.0,6.7
