Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1439,594,1439,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,841,381,58.4,7.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,841,381,58.4,7.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,838,380,58.2,7.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,3,5,0.2,0.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,3.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,598,249,41.6,7.3
Estimate Employment Status Civilian Labor Force,841,381,841,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),0.4,0.5
Estimate Employment Status Females 16 Years And Over,669,311,669,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,301,171,45.0,11.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,301,171,45.0,11.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,301,171,45.0,11.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,92,78,92,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,80,78,87.0,14.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,335,248,335,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,255,230,76.1,31.6
Estimate Commuting To Work Workers 16 Years And Over,790,377,790,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",615,271,77.8,12.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",44,44,5.6,6.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,5.8
Estimate Commuting To Work Workers 16 Years And Over Walked,0,14,0.0,5.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,5.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,131,136,16.6,13.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.6,8.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,838,380,838,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",203,122,24.2,9.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,197,147,23.5,11.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,83,60,9.9,6.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",126,100,15.0,13.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",229,136,27.3,8.8
Estimate Industry Civilian Employed Population 16 Years And Over,838,380,838,(X)
