Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,30187,2251,30187,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,19595,1840,64.9,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,19595,1840,64.9,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,18161,1760,60.2,2.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1434,428,4.8,1.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,30,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,10592,961,35.1,2.6
Estimate Employment Status Civilian Labor Force,19595,1840,19595,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.3,2.1
Estimate Employment Status Females 16 Years And Over,15177,1408,15177,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,9243,1138,60.9,4.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,9243,1138,60.9,4.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,8408,1055,55.4,5.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,2818,820,2818,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1806,654,64.1,10.7
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,7479,1313,7479,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,5205,1228,69.6,8.2
Estimate Commuting To Work Workers 16 Years And Over,17633,1788,17633,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",14231,1534,80.7,3.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1948,513,11.0,2.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),176,105,1.0,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,51,53,0.3,0.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,58,53,0.3,0.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1169,284,6.6,1.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.0,2.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,18161,1760,18161,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",5110,797,28.1,4.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2810,396,15.5,2.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,4714,966,26.0,4.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1948,531,10.7,2.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",3579,788,19.7,3.7
Estimate Industry Civilian Employed Population 16 Years And Over,18161,1760,18161,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",240,147,1.3,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1726,517,9.5,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,2116,481,11.7,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,637,212,3.5,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2687,545,14.8,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1152,349,6.3,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,247,159,1.4,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1249,529,6.9,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1469,366,8.1,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3124,462,17.2,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1255,350,6.9,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1611,512,8.9,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,648,275,3.6,1.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,18161,1760,18161,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,14895,1479,82.0,2.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,2167,516,11.9,2.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,1014,259,5.6,1.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,85,92,0.5,0.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,11855,898,11855,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",546,194,4.6,1.7
