Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,719,148,719,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,332,110,46.2,9.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,332,110,46.2,9.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,324,110,45.1,9.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,8,9,1.1,1.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,6.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,387,83,53.8,9.2
Estimate Employment Status Civilian Labor Force,332,110,332,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.4,2.9
Estimate Employment Status Females 16 Years And Over,373,91,373,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,184,70,49.3,11.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,184,70,49.3,11.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,176,69,47.2,11.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,13,12,13,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,0,14,0.0,99.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,53,36,53,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,29,27,54.7,34.5
Estimate Commuting To Work Workers 16 Years And Over,310,106,310,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",209,75,67.4,18.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",62,64,20.0,17.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,14.2
Estimate Commuting To Work Workers 16 Years And Over Walked,8,8,2.6,2.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,14.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,31,30,10.0,9.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.6,6.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,324,110,324,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",98,43,30.2,11.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,110,68,34.0,14.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,61,27,18.8,6.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",24,17,7.4,5.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",31,19,9.6,5.5
Estimate Industry Civilian Employed Population 16 Years And Over,324,110,324,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",41,23,12.7,6.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,14,14,4.3,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,19,15,5.9,5.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,7,6,2.2,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,29,20,9.0,5.4
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",14,10,4.3,3.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,14,0.0,13.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",24,16,7.4,5.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",15,19,4.6,5.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",78,52,24.1,13.4
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",59,66,18.2,18.0
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",4,5,1.2,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,20,14,6.2,4.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,324,110,324,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,181,82,55.9,15.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,94,51,29.0,12.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,45,24,13.9,6.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,4,5,1.2,1.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,314,59,314,(X)
