Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,30140,1636,30140,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,23093,1591,76.6,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,23093,1591,76.6,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,21936,1507,72.8,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1157,334,3.8,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,30,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,7047,619,23.4,2.1
Estimate Employment Status Civilian Labor Force,23093,1591,23093,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.0,1.4
Estimate Employment Status Females 16 Years And Over,14108,808,14108,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,9608,754,68.1,3.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,9608,754,68.1,3.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,9052,688,64.2,3.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,3728,505,3728,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2034,423,54.6,8.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,5269,1175,5269,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3235,894,61.4,11.5
Estimate Commuting To Work Workers 16 Years And Over,21349,1420,21349,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",14715,1052,68.9,3.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",2651,618,12.4,2.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1489,347,7.0,1.5
Estimate Commuting To Work Workers 16 Years And Over Walked,915,272,4.3,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,244,140,1.1,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1335,324,6.3,1.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.8,1.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,21936,1507,21936,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",6870,520,31.3,2.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,4277,686,19.5,2.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,4841,596,22.1,2.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",2361,572,10.8,2.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",3587,596,16.4,2.4
Estimate Industry Civilian Employed Population 16 Years And Over,21936,1507,21936,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",71,57,0.3,0.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,2225,615,10.1,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1873,453,8.5,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,578,198,2.6,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2479,501,11.3,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1768,406,8.1,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,319,131,1.5,0.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1971,412,9.0,1.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",3378,446,15.4,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3637,471,16.6,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",2298,424,10.5,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",960,286,4.4,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,379,169,1.7,0.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,21936,1507,21936,(X)
