Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,10778,949,10778,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6841,713,63.5,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6838,713,63.4,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,6545,704,60.7,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,293,125,2.7,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,3,5,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3937,496,36.5,3.4
Estimate Employment Status Civilian Labor Force,6838,713,6838,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.3,1.8
Estimate Employment Status Females 16 Years And Over,5612,586,5612,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3163,444,56.4,4.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3160,444,56.3,4.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3081,437,54.9,4.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,1137,317,1137,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,573,231,50.4,16.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2294,647,2294,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1471,354,64.1,14.7
Estimate Commuting To Work Workers 16 Years And Over,6490,700,6490,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5866,641,90.4,3.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",471,228,7.3,3.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,23,0.0,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,35,38,0.5,0.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,10,26,0.2,0.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,108,58,1.7,0.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.1,1.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,6545,704,6545,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2768,437,42.3,4.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,786,266,12.0,3.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1213,216,18.5,3.2
