Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,23812,709,23812,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,16156,898,67.8,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,14531,973,61.0,3.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,13860,974,58.2,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,671,216,2.8,0.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,1625,457,6.8,1.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,7656,790,32.2,3.2
Estimate Employment Status Civilian Labor Force,14531,973,14531,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.6,1.5
Estimate Employment Status Females 16 Years And Over,12395,545,12395,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,7670,629,61.9,4.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,7458,666,60.2,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,7208,654,58.2,4.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,2503,525,2503,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1896,501,75.7,9.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,6184,713,6184,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,4050,680,65.5,8.7
Estimate Commuting To Work Workers 16 Years And Over,15250,889,15250,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",12238,959,80.2,4.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1502,451,9.8,2.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1,4,0.0,0.1
Estimate Commuting To Work Workers 16 Years And Over Walked,208,213,1.4,1.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,507,339,3.3,2.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,794,284,5.2,1.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.1,2.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,13860,974,13860,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",5055,775,36.5,5.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2437,645,17.6,4.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,3470,674,25.0,5.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1425,462,10.3,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1473,511,10.6,3.5
Estimate Industry Civilian Employed Population 16 Years And Over,13860,974,13860,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",77,82,0.6,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,694,274,5.0,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,544,393,3.9,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,214,143,1.5,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1362,373,9.8,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",742,310,5.4,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,225,171,1.6,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",987,398,7.1,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1528,376,11.0,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3026,629,21.8,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1672,517,12.1,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1000,478,7.2,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,1789,737,12.9,5.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,13860,974,13860,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,9574,1247,69.1,6.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,3641,794,26.3,6.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,631,287,4.6,2.0
