Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,20115,1402,20115,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,16968,1302,84.4,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3253,434,16.2,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2877,414,14.3,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,376,108,1.9,0.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,13715,1199,68.2,3.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3147,484,15.6,2.2
Estimate Employment Status Civilian Labor Force,3253,434,3253,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),11.6,3.2
Estimate Employment Status Females 16 Years And Over,4667,581,4667,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2629,512,56.3,6.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1437,228,30.8,4.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1125,194,24.1,4.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,2769,340,2769,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,786,212,28.4,6.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2114,371,2114,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1065,315,50.4,8.7
Estimate Commuting To Work Workers 16 Years And Over,15336,1186,15336,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",8310,678,54.2,3.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1654,474,10.8,2.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),215,232,1.4,1.5
Estimate Commuting To Work Workers 16 Years And Over Walked,3937,606,25.7,3.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,141,100,0.9,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1079,411,7.0,2.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),10.9,0.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2877,414,2877,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",816,223,28.4,6.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,725,203,25.2,6.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,665,172,23.1,5.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",250,132,8.7,4.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",421,171,14.6,5.2
Estimate Industry Civilian Employed Population 16 Years And Over,2877,414,2877,(X)
