Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7310,427,7310,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4412,477,60.4,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4412,477,60.4,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4188,477,57.3,4.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,224,100,3.1,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,20,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2898,325,39.6,4.6
Estimate Employment Status Civilian Labor Force,4412,477,4412,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.1,2.3
Estimate Employment Status Females 16 Years And Over,3803,253,3803,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2086,289,54.9,5.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2086,289,54.9,5.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1977,292,52.0,6.0
Estimate Employment Status Own Children Of The Householder Under 6 Years,479,157,479,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,248,134,51.8,23.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1083,236,1083,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,722,253,66.7,15.4
Estimate Commuting To Work Workers 16 Years And Over,3938,467,3938,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3117,495,79.2,5.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",413,157,10.5,4.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),57,56,1.4,1.4
Estimate Commuting To Work Workers 16 Years And Over Walked,76,71,1.9,1.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,35,52,0.9,1.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,240,121,6.1,3.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.8,3.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4188,477,4188,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",958,251,22.9,5.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,672,185,16.0,4.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1243,291,29.7,6.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",950,219,22.7,4.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",365,139,8.7,3.1
Estimate Industry Civilian Employed Population 16 Years And Over,4188,477,4188,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",363,141,8.7,3.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,603,195,14.4,4.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,274,134,6.5,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,26,28,0.6,0.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,691,233,16.5,5.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",127,92,3.0,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,28,42,0.7,1.0
