Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,3219,549,3219,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1587,362,49.3,7.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1587,362,49.3,7.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1529,360,47.5,8.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,58,49,1.8,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,14,0.0,1.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1632,379,50.7,7.8
Estimate Employment Status Civilian Labor Force,1587,362,1587,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.7,3.1
Estimate Employment Status Females 16 Years And Over,1440,298,1440,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,743,217,51.6,9.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,743,217,51.6,9.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,722,214,50.1,9.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,190,92,190,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,115,79,60.5,27.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,668,241,668,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,424,185,63.5,15.1
Estimate Commuting To Work Workers 16 Years And Over,1480,342,1480,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1381,332,93.3,3.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",78,46,5.3,2.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,14,0.0,3.2
Estimate Commuting To Work Workers 16 Years And Over Walked,15,24,1.0,1.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,14,0.0,3.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,6,7,0.4,0.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.9,3.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1529,360,1529,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",515,177,33.7,7.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,282,128,18.4,7.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,395,163,25.8,7.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",151,73,9.9,4.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",186,86,12.2,5.5
Estimate Industry Civilian Employed Population 16 Years And Over,1529,360,1529,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",90,67,5.9,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,116,76,7.6,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,82,46,5.4,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,36,41,2.4,2.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,233,88,15.2,5.4
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",39,39,2.6,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,48,45,3.1,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",63,45,4.1,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",128,73,8.4,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",425,155,27.8,6.8
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",215,145,14.1,7.5
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",32,33,2.1,2.1
