Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7623,1386,7623,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3804,746,49.9,6.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3804,746,49.9,6.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3567,759,46.8,6.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,237,149,3.1,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,23,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3819,953,50.1,6.6
Estimate Employment Status Civilian Labor Force,3804,746,3804,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.2,4.1
Estimate Employment Status Females 16 Years And Over,3976,920,3976,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1552,456,39.0,8.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1552,456,39.0,8.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1542,453,38.8,8.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,1647,527,1647,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,453,289,27.5,15.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3876,1316,3876,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1697,1001,43.8,19.2
Estimate Commuting To Work Workers 16 Years And Over,3397,738,3397,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2910,705,85.7,7.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",210,134,6.2,3.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,23,0.0,1.4
Estimate Commuting To Work Workers 16 Years And Over Walked,0,23,0.0,1.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,23,0.0,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,277,251,8.2,7.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.4,3.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3567,759,3567,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",291,177,8.2,5.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,818,368,22.9,9.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1034,650,29.0,13.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",702,255,19.7,7.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",722,246,20.2,8.0
Estimate Industry Civilian Employed Population 16 Years And Over,3567,759,3567,(X)
