Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4167,547,4167,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2055,338,49.3,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2055,338,49.3,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1951,305,46.8,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,104,64,2.5,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,20,0.0,1.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2112,394,50.7,5.9
Estimate Employment Status Civilian Labor Force,2055,338,2055,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.1,2.7
Estimate Employment Status Females 16 Years And Over,2297,326,2297,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1063,208,46.3,6.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1063,208,46.3,6.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1014,179,44.1,5.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,253,98,253,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,221,95,87.4,11.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,639,171,639,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,533,154,83.4,10.5
Estimate Commuting To Work Workers 16 Years And Over,1923,304,1923,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1522,260,79.1,9.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",109,43,5.7,2.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),11,12,0.6,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,5,5,0.3,0.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,54,48,2.8,2.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,222,206,11.5,10.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),27.2,2.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1951,305,1951,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",615,147,31.5,6.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,343,135,17.6,5.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,359,110,18.4,5.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",228,88,11.7,4.7
