Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,16485,1078,16485,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10198,766,61.9,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10155,764,61.6,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,9861,768,59.8,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,294,140,1.8,0.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,43,75,0.3,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,6287,625,38.1,2.7
Estimate Employment Status Civilian Labor Force,10155,764,10155,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.9,1.4
Estimate Employment Status Females 16 Years And Over,8412,558,8412,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4318,463,51.3,4.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4318,463,51.3,4.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4164,454,49.5,4.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,1662,323,1662,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1037,303,62.4,13.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3598,581,3598,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2497,425,69.4,8.3
Estimate Commuting To Work Workers 16 Years And Over,9753,752,9753,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",8534,720,87.5,3.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",704,288,7.2,2.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,27,0.0,0.5
Estimate Commuting To Work Workers 16 Years And Over Walked,0,27,0.0,0.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,159,148,1.6,1.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,356,157,3.7,1.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.8,1.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,9861,768,9861,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3718,437,37.7,3.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1621,326,16.4,3.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1991,382,20.2,3.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1137,284,11.5,2.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1394,384,14.1,3.8
Estimate Industry Civilian Employed Population 16 Years And Over,9861,768,9861,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",96,77,1.0,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1091,337,11.1,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1487,295,15.1,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,239,145,2.4,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1093,310,11.1,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",536,254,5.4,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,129,103,1.3,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",354,148,3.6,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",723,230,7.3,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2062,311,20.9,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1076,360,10.9,3.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",442,181,4.5,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,533,201,5.4,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,9861,768,9861,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,8267,703,83.8,2.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1218,279,12.4,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,376,179,3.8,1.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,27,0.0,0.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,7951,480,7951,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",417,199,5.2,2.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",104,111,1.3,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",548,205,6.9,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",609,206,7.7,2.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",964,272,12.1,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1053,280,13.2,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",1002,229,12.6,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",1991,457,25.0,5.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",704,195,8.9,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",559,172,7.0,2.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),79871,6985,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),92894,6031,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,6237,490,78.4,3.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),93510,6793,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,2644,317,33.3,3.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),23002,2701,(X),(X)
