Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8284,618,8284,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4954,502,59.8,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4942,501,59.7,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4607,531,55.6,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,335,137,4.0,1.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,12,15,0.1,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3330,340,40.2,3.4
Estimate Employment Status Civilian Labor Force,4942,501,4942,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.8,2.9
Estimate Employment Status Females 16 Years And Over,3782,343,3782,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2050,271,54.2,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2050,271,54.2,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1975,265,52.2,4.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,246,98,246,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,144,92,58.5,20.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,585,216,585,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,403,158,68.9,16.4
Estimate Commuting To Work Workers 16 Years And Over,4527,529,4527,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3269,399,72.2,6.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",304,153,6.7,3.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),6,7,0.1,0.2
Estimate Commuting To Work Workers 16 Years And Over Walked,65,50,1.4,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,51,47,1.1,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,832,324,18.4,6.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.8,3.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4607,531,4607,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2212,369,48.0,5.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,574,168,12.5,3.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,924,191,20.1,3.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",371,123,8.1,2.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",526,207,11.4,4.0
Estimate Industry Civilian Employed Population 16 Years And Over,4607,531,4607,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",46,29,1.0,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,385,152,8.4,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,243,112,5.3,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,129,80,2.8,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,531,216,11.5,4.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",224,82,4.9,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,33,38,0.7,0.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",506,145,11.0,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",271,79,5.9,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1196,217,26.0,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",625,193,13.6,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",159,71,3.5,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,259,111,5.6,2.3
