Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1527,138,1527,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,967,117,63.3,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,967,117,63.3,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,897,106,58.7,5.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,70,70,4.6,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,2.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,560,68,36.7,3.9
Estimate Employment Status Civilian Labor Force,967,117,967,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.2,6.8
Estimate Employment Status Females 16 Years And Over,797,103,797,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,485,91,60.9,5.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,485,91,60.9,5.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,425,72,53.3,7.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,74,27,74,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,54,23,73.0,18.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,231,79,231,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,204,80,88.3,8.6
Estimate Commuting To Work Workers 16 Years And Over,885,104,885,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",628,78,71.0,4.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",69,26,7.8,2.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,4.4
Estimate Commuting To Work Workers 16 Years And Over Walked,7,12,0.8,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,3,4,0.3,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,178,49,20.1,4.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.0,3.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,897,106,897,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",558,82,62.2,5.5
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,75,26,8.4,2.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,138,37,15.4,3.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",79,33,8.8,3.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",47,24,5.2,2.6
Estimate Industry Civilian Employed Population 16 Years And Over,897,106,897,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",21,14,2.3,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,75,28,8.4,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,45,24,5.0,2.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,13,0.0,4.4
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,79,29,8.8,2.9
