Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1306,174,1306,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,649,101,49.7,5.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,649,101,49.7,5.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,611,99,46.8,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,38,16,2.9,1.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,3.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,657,119,50.3,5.2
Estimate Employment Status Civilian Labor Force,649,101,649,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.9,2.5
Estimate Employment Status Females 16 Years And Over,652,89,652,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,314,62,48.2,7.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,314,62,48.2,7.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,294,63,45.1,8.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,52,21,52,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,38,18,73.1,20.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,149,44,149,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,87,37,58.4,18.2
Estimate Commuting To Work Workers 16 Years And Over,605,98,605,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",489,81,80.8,6.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",18,15,3.0,2.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,6.4
Estimate Commuting To Work Workers 16 Years And Over Walked,33,27,5.5,4.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,7,6,1.2,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,58,30,9.6,4.6
