Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,34838,1590,34838,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,26118,1427,75.0,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,26118,1427,75.0,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,24946,1382,71.6,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1172,277,3.4,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,28,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,8720,883,25.0,2.3
Estimate Employment Status Civilian Labor Force,26118,1427,26118,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.5,1.0
Estimate Employment Status Females 16 Years And Over,19025,1026,19025,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,13945,899,73.3,2.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,13945,899,73.3,2.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,13327,884,70.0,2.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,3187,464,3187,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2714,433,85.2,5.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3113,535,3113,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2447,426,78.6,7.4
Estimate Commuting To Work Workers 16 Years And Over,24351,1332,24351,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7670,642,31.5,2.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",960,271,3.9,1.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),8200,632,33.7,2.3
Estimate Commuting To Work Workers 16 Years And Over Walked,1798,463,7.4,1.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,1525,232,6.3,0.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,4198,596,17.2,2.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),31.8,1.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,24946,1382,24946,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",18351,1048,73.6,1.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2861,406,11.5,1.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2753,330,11.0,1.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",341,134,1.4,0.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",640,171,2.6,0.7
Estimate Industry Civilian Employed Population 16 Years And Over,24946,1382,24946,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",23,20,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,440,152,1.8,0.6
