Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,12814,588,12814,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,8818,560,68.8,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,8818,560,68.8,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,8426,509,65.8,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,392,153,3.1,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3996,390,31.2,2.8
Estimate Employment Status Civilian Labor Force,8818,560,8818,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.4,1.6
Estimate Employment Status Females 16 Years And Over,7307,389,7307,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4856,366,66.5,3.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4856,366,66.5,3.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4627,326,63.3,3.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,438,193,438,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,260,94,59.4,28.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1870,342,1870,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1673,331,89.5,6.4
Estimate Commuting To Work Workers 16 Years And Over,8219,504,8219,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5355,452,65.2,3.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",361,154,4.4,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),215,93,2.6,1.2
Estimate Commuting To Work Workers 16 Years And Over Walked,716,187,8.7,2.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,240,100,2.9,1.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1332,262,16.2,3.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.3,1.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,8426,509,8426,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",5650,509,67.1,3.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1416,269,16.8,3.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,820,180,9.7,2.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",206,90,2.4,1.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",334,126,4.0,1.5
Estimate Industry Civilian Employed Population 16 Years And Over,8426,509,8426,(X)
