Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8606,448,8606,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6058,346,70.4,3.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6058,346,70.4,3.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5738,403,66.7,3.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,320,192,3.7,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2548,401,29.6,3.8
Estimate Employment Status Civilian Labor Force,6058,346,6058,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.3,3.2
Estimate Employment Status Females 16 Years And Over,4259,269,4259,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2751,201,64.6,4.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2751,201,64.6,4.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2565,246,60.2,5.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,552,181,552,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,384,136,69.6,15.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2405,489,2405,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2124,533,88.3,6.4
Estimate Commuting To Work Workers 16 Years And Over,5719,403,5719,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3936,480,68.8,6.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",494,211,8.6,3.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),133,93,2.3,1.6
Estimate Commuting To Work Workers 16 Years And Over Walked,43,33,0.8,0.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,16,27,0.3,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1097,351,19.2,6.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.9,3.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5738,403,5738,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3542,338,61.7,6.5
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,650,201,11.3,3.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,912,238,15.9,3.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",327,134,5.7,2.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",307,138,5.4,2.4
Estimate Industry Civilian Employed Population 16 Years And Over,5738,403,5738,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",6,10,0.1,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,289,110,5.0,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,892,252,15.5,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,37,32,0.6,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,526,191,9.2,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",147,84,2.6,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,94,61,1.6,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",458,211,8.0,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1213,242,21.1,4.3
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1316,326,22.9,5.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",376,135,6.6,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",181,94,3.2,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,203,103,3.5,1.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5738,403,5738,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,4565,439,79.6,4.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,821,237,14.3,4.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,273,139,4.8,2.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,79,119,1.4,2.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3820,221,3820,(X)
