Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,15644,1215,15644,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10994,1074,70.3,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10954,1055,70.0,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,10649,1051,68.1,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,305,125,1.9,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,40,64,0.3,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4650,527,29.7,3.0
Estimate Employment Status Civilian Labor Force,10954,1055,10954,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.8,1.2
Estimate Employment Status Females 16 Years And Over,7673,632,7673,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5214,567,68.0,3.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5214,567,68.0,3.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5110,551,66.6,3.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,918,237,918,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,529,157,57.6,16.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1615,266,1615,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1181,282,73.1,12.7
Estimate Commuting To Work Workers 16 Years And Over,10539,1068,10539,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7105,795,67.4,4.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",858,362,8.1,3.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),474,168,4.5,1.6
Estimate Commuting To Work Workers 16 Years And Over Walked,320,158,3.0,1.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,449,318,4.3,2.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1333,282,12.6,3.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.8,2.1,(X),(X)
