Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2149,252,2149,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1512,246,70.4,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1508,246,70.2,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1460,238,67.9,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,48,32,2.2,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,4,9,0.2,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,637,129,29.6,6.0
Estimate Employment Status Civilian Labor Force,1508,246,1508,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.2,2.0
Estimate Employment Status Females 16 Years And Over,1075,130,1075,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,754,134,70.1,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,754,134,70.1,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,731,128,68.0,6.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,187,69,187,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,110,40,58.8,24.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,223,82,223,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,165,88,74.0,23.6
Estimate Commuting To Work Workers 16 Years And Over,1454,240,1454,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1288,237,88.6,4.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",42,28,2.9,2.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),6,9,0.4,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,7,12,0.5,0.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,23,25,1.6,1.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,88,39,6.1,2.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.1,2.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1460,238,1460,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",521,105,35.7,6.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,268,114,18.4,6.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,194,67,13.3,5.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",203,69,13.9,4.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",274,107,18.8,5.8
Estimate Industry Civilian Employed Population 16 Years And Over,1460,238,1460,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",33,28,2.3,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,163,97,11.2,6.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,151,53,10.3,4.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,49,37,3.4,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,152,62,10.4,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",40,25,2.7,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Information,35,25,2.4,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",17,13,1.2,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",113,86,7.7,5.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",452,100,31.0,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",118,59,8.1,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",54,31,3.7,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,83,54,5.7,3.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1460,238,1460,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1150,235,78.8,6.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,203,75,13.9,5.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,107,40,7.3,3.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,2.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1072,117,1072,(X)
