Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2124,410,2124,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1263,217,59.5,11.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1263,217,59.5,11.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1170,211,55.1,11.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,93,54,4.4,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,861,380,40.5,11.9
Estimate Employment Status Civilian Labor Force,1263,217,1263,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.4,4.2
Estimate Employment Status Females 16 Years And Over,1082,213,1082,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,562,140,51.9,13.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,562,140,51.9,13.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,502,134,46.4,12.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,91,74,91,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,55,65,60.4,37.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,92,77,92,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,61,63,66.3,46.1
Estimate Commuting To Work Workers 16 Years And Over,1154,214,1154,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",294,133,25.5,10.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",18,29,1.6,2.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),138,62,12.0,5.6
Estimate Commuting To Work Workers 16 Years And Over Walked,485,141,42.0,9.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,14,22,1.2,2.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,205,109,17.8,8.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.5,4.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1170,211,1170,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",983,204,84.0,7.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,74,75,6.3,6.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,85,55,7.3,4.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",0,13,0.0,3.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",28,44,2.4,3.7
Estimate Industry Civilian Employed Population 16 Years And Over,1170,211,1170,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,3.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,18,29,1.5,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,78,49,6.7,4.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,13,0.0,3.4
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,37,34,3.2,2.9
