Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,38713,824,38713,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,28306,953,73.1,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,28285,948,73.1,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,26445,976,68.3,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1840,380,4.8,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,21,32,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,10407,802,26.9,2.0
Estimate Employment Status Civilian Labor Force,28285,948,28285,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.5,1.3
Estimate Employment Status Females 16 Years And Over,19336,855,19336,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,13167,807,68.1,2.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,13167,807,68.1,2.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,12076,790,62.5,2.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,3446,577,3446,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2595,510,75.3,11.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,6973,661,6973,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,5563,741,79.8,6.0
Estimate Commuting To Work Workers 16 Years And Over,25865,1050,25865,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",13709,895,53.0,2.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",3636,527,14.1,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),5089,758,19.7,2.8
Estimate Commuting To Work Workers 16 Years And Over Walked,1219,316,4.7,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,636,221,2.5,0.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1576,500,6.1,1.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),37.2,1.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,26445,976,26445,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7978,994,30.2,3.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,7499,905,28.4,3.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,4460,554,16.9,2.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",3040,591,11.5,2.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",3468,630,13.1,2.4
Estimate Industry Civilian Employed Population 16 Years And Over,26445,976,26445,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",33,33,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,2689,560,10.2,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1612,397,6.1,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,540,201,2.0,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2236,510,8.5,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1568,300,5.9,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,506,271,1.9,1.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1517,349,5.7,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",3355,636,12.7,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",6528,733,24.7,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",3211,605,12.1,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1802,385,6.8,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,848,233,3.2,0.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,26445,976,26445,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,21606,1201,81.7,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,2508,366,9.5,1.4
