Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2793,171,2793,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2028,228,72.6,7.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2028,228,72.6,7.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1988,223,71.2,7.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,40,32,1.4,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,765,202,27.4,7.0
Estimate Employment Status Civilian Labor Force,2028,228,2028,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.0,1.5
Estimate Employment Status Females 16 Years And Over,1484,139,1484,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,985,188,66.4,10.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,985,188,66.4,10.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,967,187,65.2,10.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,336,155,336,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,195,106,58.0,27.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,597,267,597,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,450,267,75.4,20.5
Estimate Commuting To Work Workers 16 Years And Over,1815,201,1815,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1218,196,67.1,7.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",154,134,8.5,7.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),48,44,2.6,2.4
Estimate Commuting To Work Workers 16 Years And Over Walked,139,83,7.7,4.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,12,14,0.7,0.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,244,103,13.4,5.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.6,4.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1988,223,1988,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1166,196,58.7,6.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,290,155,14.6,7.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,292,98,14.7,5.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",172,82,8.7,4.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",68,40,3.4,2.0
Estimate Industry Civilian Employed Population 16 Years And Over,1988,223,1988,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",61,69,3.1,3.5
Estimate Industry Civilian Employed Population 16 Years And Over Construction,179,88,9.0,4.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,90,58,4.5,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,13,0.0,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,73,49,3.7,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",68,45,3.4,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Information,126,100,6.3,5.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",165,71,8.3,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",280,93,14.1,4.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",578,205,29.1,8.4
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",250,167,12.6,7.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",47,40,2.4,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,71,39,3.6,1.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1988,223,1988,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1401,184,70.5,6.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,315,152,15.8,7.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,272,110,13.7,5.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,2.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1335,136,1335,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",9,14,0.7,1.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",16,18,1.2,1.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",87,61,6.5,4.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",118,72,8.8,5.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",80,48,6.0,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",167,104,12.5,7.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",83,53,6.2,4.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",280,94,21.0,6.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",184,91,13.8,7.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",311,96,23.3,6.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),115670,13850,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),142054,18833,(X),(X)
