Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,12507,941,12507,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,8054,794,64.4,4.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,8054,794,64.4,4.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,7425,821,59.4,5.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,629,222,5.0,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4453,716,35.6,4.7
Estimate Employment Status Civilian Labor Force,8054,794,8054,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.8,2.9
Estimate Employment Status Females 16 Years And Over,5963,581,5963,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3630,509,60.9,5.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3630,509,60.9,5.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3462,506,58.1,5.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,1489,373,1489,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1170,398,78.6,14.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2696,645,2696,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1604,521,59.5,15.0
Estimate Commuting To Work Workers 16 Years And Over,7196,823,7196,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5530,692,76.8,4.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",702,287,9.8,3.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),202,111,2.8,1.5
Estimate Commuting To Work Workers 16 Years And Over Walked,125,87,1.7,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,64,68,0.9,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,573,228,8.0,3.0
