Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,23238,592,23238,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,16618,653,71.5,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,16566,654,71.3,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,15691,656,67.5,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,875,348,3.8,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,52,50,0.2,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,6620,603,28.5,2.4
Estimate Employment Status Civilian Labor Force,16566,654,16566,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.3,2.1
Estimate Employment Status Females 16 Years And Over,11957,446,11957,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,8431,543,70.5,3.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,8431,543,70.5,3.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,7997,465,66.9,3.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,1410,295,1410,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1095,274,77.7,9.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,4954,590,4954,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3435,492,69.3,8.5
Estimate Commuting To Work Workers 16 Years And Over,15474,650,15474,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",12152,756,78.5,2.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",801,222,5.2,1.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),638,209,4.1,1.3
Estimate Commuting To Work Workers 16 Years And Over Walked,96,65,0.6,0.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,168,98,1.1,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1619,402,10.5,2.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.8,1.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,15691,656,15691,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",6824,604,43.5,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2447,439,15.6,2.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,3468,458,22.1,2.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1323,278,8.4,1.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1629,382,10.4,2.4
Estimate Industry Civilian Employed Population 16 Years And Over,15691,656,15691,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",39,45,0.2,0.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,894,244,5.7,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1759,357,11.2,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,1162,284,7.4,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2055,376,13.1,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",706,184,4.5,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,322,106,2.1,0.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1283,261,8.2,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1892,396,12.1,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3296,371,21.0,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1196,264,7.6,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",534,227,3.4,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,553,185,3.5,1.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,15691,656,15691,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,13470,646,85.8,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1516,254,9.7,1.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,690,190,4.4,1.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,15,24,0.1,0.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,11550,445,11550,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",395,179,3.4,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",371,193,3.2,1.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",659,202,5.7,1.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",571,169,4.9,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",1072,392,9.3,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1385,316,12.0,2.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",1471,369,12.7,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",2281,321,19.7,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",1717,309,14.9,2.7
