Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,51885,1377,51885,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,37194,1381,71.7,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,37147,1383,71.6,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,34134,1388,65.8,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,3013,571,5.8,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,47,43,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,14691,971,28.3,1.8
Estimate Employment Status Civilian Labor Force,37147,1383,37147,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.1,1.5
Estimate Employment Status Females 16 Years And Over,26368,959,26368,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,18291,1070,69.4,2.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,18291,1070,69.4,2.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,17147,1068,65.0,2.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,4414,545,4414,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,3232,541,73.2,6.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,4657,492,4657,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3544,471,76.1,6.3
Estimate Commuting To Work Workers 16 Years And Over,32947,1380,32947,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",18715,1041,56.8,2.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1646,308,5.0,0.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),6960,813,21.1,2.1
Estimate Commuting To Work Workers 16 Years And Over Walked,738,259,2.2,0.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,788,369,2.4,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,4100,568,12.4,1.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.9,1.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,34134,1388,34134,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",17787,1127,52.1,2.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,5884,821,17.2,2.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,6401,736,18.8,2.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1604,351,4.7,1.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",2458,407,7.2,1.2
Estimate Industry Civilian Employed Population 16 Years And Over,34134,1388,34134,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",25,25,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1640,402,4.8,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1971,347,5.8,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,544,155,1.6,0.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,3169,510,9.3,1.4
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1590,424,4.7,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,663,264,1.9,0.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",3342,486,9.8,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",5439,571,15.9,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",9553,909,28.0,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",3444,594,10.1,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1938,362,5.7,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,816,238,2.4,0.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,34134,1388,34134,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,29110,1401,85.3,1.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,3589,413,10.5,1.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,1395,349,4.1,1.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,40,29,0.1,0.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,27629,723,27629,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",1277,317,4.6,1.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",1133,265,4.1,1.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",1858,324,6.7,1.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",1893,339,6.9,1.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",2372,433,8.6,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",4567,633,16.5,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",3767,498,13.6,1.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",5096,473,18.4,1.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",3158,632,11.4,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",2508,373,9.1,1.4
