Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,9546,619,9546,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6409,511,67.1,3.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6409,511,67.1,3.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,6093,514,63.8,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,316,173,3.3,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3137,436,32.9,3.8
Estimate Employment Status Civilian Labor Force,6409,511,6409,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.9,2.7
Estimate Employment Status Females 16 Years And Over,4780,328,4780,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3180,323,66.5,4.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3180,323,66.5,4.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2937,306,61.4,4.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,547,173,547,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,416,155,76.1,14.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2063,373,2063,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1762,394,85.4,7.0
Estimate Commuting To Work Workers 16 Years And Over,5960,507,5960,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4492,486,75.4,4.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",337,139,5.7,2.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),253,111,4.2,1.8
Estimate Commuting To Work Workers 16 Years And Over Walked,108,61,1.8,1.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,69,66,1.2,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,701,212,11.8,3.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),31.0,2.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,6093,514,6093,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3750,483,61.5,4.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,567,130,9.3,2.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1065,201,17.5,3.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",374,141,6.1,2.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",337,138,5.5,2.2
Estimate Industry Civilian Employed Population 16 Years And Over,6093,514,6093,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",38,37,0.6,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,387,116,6.4,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,415,129,6.8,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,256,113,4.2,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,484,137,7.9,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",123,67,2.0,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,114,89,1.9,1.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",709,206,11.6,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",799,206,13.1,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1999,341,32.8,4.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",291,119,4.8,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",311,168,5.1,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,167,82,2.7,1.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,6093,514,6093,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,4982,517,81.8,3.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,747,170,12.3,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,360,126,5.9,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,4,8,0.1,0.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4511,299,4511,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",85,63,1.9,1.4
