Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1008,467,1008,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,392,209,38.9,18.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,392,209,38.9,18.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,392,209,38.9,18.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,0,13,0.0,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,3.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,616,373,61.1,18.1
Estimate Employment Status Civilian Labor Force,392,209,392,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),0.0,9.7
Estimate Employment Status Females 16 Years And Over,521,244,521,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,174,101,33.4,18.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,174,101,33.4,18.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,174,101,33.4,18.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,0,13,0,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,0,13,-666666666.0,-222222222.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,136,187,136,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,36,59,26.5,38.2
Estimate Commuting To Work Workers 16 Years And Over,368,199,368,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",273,147,74.2,18.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",18,41,4.9,11.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,10.3
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,10.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,48,72,13.0,16.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,29,38,7.9,9.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.8,8.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,392,209,392,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",215,140,54.8,21.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,81,90,20.7,17.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,42,54,10.7,14.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",32,50,8.2,13.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",22,37,5.6,10.2
Estimate Industry Civilian Employed Population 16 Years And Over,392,209,392,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,9.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,0,13,0.0,9.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,58,54,14.8,12.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,13,0.0,9.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,40,54,10.2,15.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",0,13,0.0,9.7
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,13,0.0,9.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",17,28,4.3,7.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",41,45,10.5,9.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",118,91,30.1,17.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",65,77,16.6,14.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",0,13,0.0,9.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,53,53,13.5,11.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,392,209,392,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,314,179,80.1,18.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,53,53,13.5,11.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,25,37,6.4,9.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,9.7
