Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,16364,419,16364,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,11583,497,70.8,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,11583,497,70.8,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,11242,511,68.7,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,341,136,2.1,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4781,376,29.2,2.3
Estimate Employment Status Civilian Labor Force,11583,497,11583,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.9,1.2
Estimate Employment Status Females 16 Years And Over,8092,322,8092,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5228,403,64.6,3.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5228,403,64.6,3.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5015,395,62.0,3.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,1540,372,1540,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,798,252,51.8,12.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3809,378,3809,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2983,398,78.3,5.8
Estimate Commuting To Work Workers 16 Years And Over,10969,527,10969,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7366,498,67.2,4.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",694,235,6.3,2.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),405,156,3.7,1.4
Estimate Commuting To Work Workers 16 Years And Over Walked,73,39,0.7,0.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,280,143,2.6,1.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,2151,532,19.6,4.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.3,2.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,11242,511,11242,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7249,544,64.5,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1241,297,11.0,2.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1851,274,16.5,2.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",248,125,2.2,1.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",653,249,5.8,2.2
Estimate Industry Civilian Employed Population 16 Years And Over,11242,511,11242,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",9,14,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,256,119,2.3,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1504,359,13.4,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,251,119,2.2,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1153,218,10.3,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",319,130,2.8,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,297,126,2.6,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",701,183,6.2,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2779,349,24.7,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2619,323,23.3,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",788,241,7.0,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",307,127,2.7,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,259,108,2.3,1.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,11242,511,11242,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,9766,534,86.9,2.4
