Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,16392,402,16392,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10921,494,66.6,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10921,494,66.6,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,10389,458,63.4,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,532,177,3.2,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5471,489,33.4,2.8
Estimate Employment Status Civilian Labor Force,10921,494,10921,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.9,1.6
Estimate Employment Status Females 16 Years And Over,8725,327,8725,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5424,414,62.2,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5424,414,62.2,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5146,405,59.0,3.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,1198,240,1198,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,971,240,81.1,9.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2686,377,2686,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2182,364,81.2,7.2
Estimate Commuting To Work Workers 16 Years And Over,10138,441,10138,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7606,528,75.0,3.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",761,234,7.5,2.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),169,77,1.7,0.8
Estimate Commuting To Work Workers 16 Years And Over Walked,119,86,1.2,0.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,106,122,1.0,1.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1377,288,13.6,2.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.2,1.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,10389,458,10389,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",5250,486,50.5,4.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1433,347,13.8,3.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2291,343,22.1,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",691,156,6.7,1.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",724,187,7.0,1.8
Estimate Industry Civilian Employed Population 16 Years And Over,10389,458,10389,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",7,12,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,654,199,6.3,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1483,286,14.3,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,245,118,2.4,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,747,162,7.2,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",291,146,2.8,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,255,129,2.5,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",615,190,5.9,1.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2166,352,20.8,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2432,341,23.4,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",711,253,6.8,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",315,116,3.0,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,468,149,4.5,1.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,10389,458,10389,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,7822,588,75.3,3.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1605,311,15.4,2.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,925,313,8.9,3.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,37,45,0.4,0.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,8035,351,8035,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",297,120,3.7,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",118,74,1.5,0.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",400,150,5.0,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",502,182,6.2,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",759,174,9.4,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1303,252,16.2,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",886,192,11.0,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",1463,254,18.2,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",954,218,11.9,2.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",1353,252,16.8,3.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),94191,6457,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),120891,9486,(X),(X)
