Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,11136,1016,11136,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5675,572,51.0,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5675,572,51.0,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5483,569,49.2,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,192,75,1.7,0.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5461,723,49.0,3.7
Estimate Employment Status Civilian Labor Force,5675,572,5675,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.4,1.3
Estimate Employment Status Females 16 Years And Over,6073,564,6073,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2859,327,47.1,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2859,327,47.1,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2753,331,45.3,4.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,1206,396,1206,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,738,354,61.2,16.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1628,289,1628,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,835,253,51.3,14.3
Estimate Commuting To Work Workers 16 Years And Over,5443,569,5443,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4397,573,80.8,4.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",374,147,6.9,2.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),45,39,0.8,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,212,108,3.9,2.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,56,62,1.0,1.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,359,172,6.6,3.1
