Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1910,298,1910,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1088,255,57.0,9.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1088,255,57.0,9.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1057,251,55.3,9.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,31,33,1.6,1.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,2.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,822,212,43.0,9.5
Estimate Employment Status Civilian Labor Force,1088,255,1088,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.8,3.0
Estimate Employment Status Females 16 Years And Over,957,181,957,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,551,154,57.6,12.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,551,154,57.6,12.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,551,154,57.6,12.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,33,34,33,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,15,25,45.5,54.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,94,93,94,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,76,91,80.9,29.8
Estimate Commuting To Work Workers 16 Years And Over,1042,250,1042,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",666,176,63.9,13.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",181,140,17.4,12.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,3.8
Estimate Commuting To Work Workers 16 Years And Over Walked,67,52,6.4,4.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,3.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,128,100,12.3,9.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),16.7,2.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1057,251,1057,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",402,137,38.0,12.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,297,148,28.1,10.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,246,122,23.3,10.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",67,52,6.3,5.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",45,58,4.3,5.3
Estimate Industry Civilian Employed Population 16 Years And Over,1057,251,1057,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",53,57,5.0,5.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,40,38,3.8,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,55,48,5.2,4.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,39,45,3.7,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,169,129,16.0,11.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",7,11,0.7,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,19,23,1.8,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",43,43,4.1,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",156,103,14.8,8.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",279,106,26.4,7.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",146,103,13.8,9.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",26,25,2.5,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,25,28,2.4,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1057,251,1057,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,806,226,76.3,8.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,110,71,10.4,7.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,141,71,13.3,6.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,3.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1013,174,1013,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",66,60,6.5,5.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",72,86,7.1,8.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",37,32,3.7,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",46,40,4.5,3.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",143,105,14.1,9.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",210,127,20.7,12.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",52,35,5.1,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",74,48,7.3,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",165,76,16.3,8.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",148,91,14.6,8.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),64531,25372,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),164304,75863,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,638,164,63.0,10.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),91431,36149,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,548,135,54.1,11.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),25699,4680,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,353,134,34.8,12.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),119557,143456,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,24,31,2.4,3.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),-999999999,-999999999,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,34,49,3.4,4.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),-999999999,-999999999,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Food Stamp/Snap Benefits In The Past 12 Months,41,34,4.0,3.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families,583,145,583,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Less Than $10,000",19,26,3.3,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $10,000 To $14,999",0,13,0.0,6.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $15,000 To $24,999",18,22,3.1,4.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $25,000 To $34,999",0,13,0.0,6.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $35,000 To $49,999",89,73,15.3,12.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $50,000 To $74,999",127,114,21.8,16.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $75,000 To $99,999",36,31,6.2,5.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $100,000 To $149,999",65,53,11.1,8.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $150,000 To $199,999",130,72,22.3,13.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $200,000 Or More",99,67,17.0,11.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Median Family Income (Dollars),103125,56556,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Mean Family Income (Dollars),203527,104897,(X),(X)
