Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,11991,798,11991,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,9152,601,76.3,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,9143,602,76.2,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,8433,615,70.3,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,710,359,5.9,2.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,9,16,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2839,415,23.7,2.6
Estimate Employment Status Civilian Labor Force,9143,602,9143,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.8,3.8
Estimate Employment Status Females 16 Years And Over,6233,552,6233,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4668,423,74.9,3.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4668,423,74.9,3.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4227,388,67.8,4.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,632,163,632,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,529,167,83.7,13.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1825,391,1825,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1417,313,77.6,12.9
Estimate Commuting To Work Workers 16 Years And Over,8249,615,8249,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6878,645,83.4,4.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",659,287,8.0,3.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),72,44,0.9,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,86,75,1.0,0.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,141,115,1.7,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,413,113,5.0,1.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),28.5,1.9,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,8433,615,8433,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3461,385,41.0,4.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1397,327,16.6,3.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1886,390,22.4,3.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",844,260,10.0,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",845,396,10.0,4.4
Estimate Industry Civilian Employed Population 16 Years And Over,8433,615,8433,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",87,140,1.0,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,517,180,6.1,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,756,159,9.0,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,301,336,3.6,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,887,257,10.5,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",386,263,4.6,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,89,72,1.1,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",540,162,6.4,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1090,252,12.9,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2231,396,26.5,4.5
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",949,305,11.3,3.5
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",343,122,4.1,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,257,100,3.0,1.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,8433,615,8433,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,7082,646,84.0,3.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1091,253,12.9,3.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,260,110,3.1,1.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,21,0.0,0.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,5434,303,5434,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",123,75,2.3,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",238,184,4.4,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",133,86,2.4,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",293,133,5.4,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",669,218,12.3,3.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",571,164,10.5,3.0
