Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7470,309,7470,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5528,370,74.0,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5479,356,73.3,4.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5176,434,69.3,6.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,303,202,4.1,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,49,80,0.7,1.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1942,350,26.0,4.4
Estimate Employment Status Civilian Labor Force,5479,356,5479,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.5,3.8
Estimate Employment Status Females 16 Years And Over,3913,308,3913,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2715,316,69.4,5.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2715,316,69.4,5.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2563,310,65.5,7.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,487,244,487,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,471,243,96.7,6.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1776,274,1776,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1456,296,82.0,9.2
Estimate Commuting To Work Workers 16 Years And Over,5202,453,5202,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4233,405,81.4,4.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",65,67,1.2,1.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),30,34,0.6,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,79,65,1.5,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,69,74,1.3,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,726,254,14.0,4.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.2,3.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5176,434,5176,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2654,430,51.3,7.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,677,225,13.1,4.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1058,246,20.4,4.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",375,136,7.2,2.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",412,178,8.0,3.4
Estimate Industry Civilian Employed Population 16 Years And Over,5176,434,5176,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",39,43,0.8,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,324,147,6.3,2.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,699,227,13.5,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,218,162,4.2,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,575,166,11.1,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",422,216,8.2,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,78,75,1.5,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",497,202,9.6,3.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",479,167,9.3,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1198,388,23.1,6.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",385,152,7.4,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",115,89,2.2,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,147,105,2.8,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5176,434,5176,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,4500,404,86.9,4.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,485,188,9.4,3.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,191,107,3.7,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,19,0.0,0.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3179,215,3179,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",68,69,2.1,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",32,51,1.0,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",144,100,4.5,3.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",89,73,2.8,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",97,73,3.1,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",435,167,13.7,5.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",260,131,8.2,4.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",721,218,22.7,6.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",759,197,23.9,6.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",574,169,18.1,5.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),133854,13018,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),144274,14067,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,2873,197,90.4,3.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),140323,13100,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,837,195,26.3,6.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),21360,2886,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,568,184,17.9,5.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),18671,8300,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,161,118,5.1,3.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),13227,8763,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,140,117,4.4,3.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),4683,5960,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Food Stamp/Snap Benefits In The Past 12 Months,139,111,4.4,3.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families,2432,185,2432,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Less Than $10,000",14,24,0.6,1.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $10,000 To $14,999",28,46,1.2,1.9
