Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6367,225,6367,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3745,346,58.8,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3745,346,58.8,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3404,314,53.5,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,341,152,5.4,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2622,291,41.2,4.6
Estimate Employment Status Civilian Labor Force,3745,346,3745,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),9.1,3.8
Estimate Employment Status Females 16 Years And Over,3470,202,3470,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2027,226,58.4,4.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2027,226,58.4,4.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1814,205,52.3,4.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,395,125,395,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,278,118,70.4,15.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,827,148,827,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,486,137,58.8,12.1
Estimate Commuting To Work Workers 16 Years And Over,3366,315,3366,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2505,271,74.4,5.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",502,183,14.9,5.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),61,70,1.8,2.1
Estimate Commuting To Work Workers 16 Years And Over Walked,89,49,2.6,1.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,15,28,0.4,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,194,84,5.8,2.4
