Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,14608,937,14608,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10019,699,68.6,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10019,699,68.6,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,9696,670,66.4,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,323,146,2.2,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4589,637,31.4,3.4
Estimate Employment Status Civilian Labor Force,10019,699,10019,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.2,1.4
Estimate Employment Status Females 16 Years And Over,7957,607,7957,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5238,452,65.8,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5238,452,65.8,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5035,439,63.3,4.0
Estimate Employment Status Own Children Of The Householder Under 6 Years,1144,276,1144,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,983,224,85.9,8.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2480,458,2480,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1907,426,76.9,8.5
Estimate Commuting To Work Workers 16 Years And Over,9602,663,9602,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5363,483,55.9,4.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",297,109,3.1,1.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1549,264,16.1,2.7
Estimate Commuting To Work Workers 16 Years And Over Walked,183,108,1.9,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,377,169,3.9,1.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1833,323,19.1,2.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.0,1.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,9696,670,9696,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7263,569,74.9,2.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,912,204,9.4,2.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1200,236,12.4,2.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",148,77,1.5,0.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",173,101,1.8,1.0
Estimate Industry Civilian Employed Population 16 Years And Over,9696,670,9696,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",17,18,0.2,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,193,103,2.0,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,911,218,9.4,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,122,110,1.3,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,578,158,6.0,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",147,82,1.5,0.8
