Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4507,340,4507,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3003,347,66.6,5.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3003,347,66.6,5.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2917,352,64.7,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,86,65,1.9,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1504,271,33.4,5.6
Estimate Employment Status Civilian Labor Force,3003,347,3003,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.9,2.2
Estimate Employment Status Females 16 Years And Over,2208,214,2208,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1440,195,65.2,6.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1440,195,65.2,6.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1423,194,64.4,6.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,138,95,138,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,85,57,61.6,28.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,636,173,636,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,480,179,75.5,15.0
Estimate Commuting To Work Workers 16 Years And Over,2858,354,2858,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2202,344,77.0,8.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",199,138,7.0,4.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),42,69,1.5,2.4
Estimate Commuting To Work Workers 16 Years And Over Walked,45,30,1.6,1.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,5,6,0.2,0.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,365,153,12.8,5.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.3,2.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2917,352,2917,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1675,276,57.4,6.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,232,96,8.0,3.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,624,163,21.4,4.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",183,102,6.3,3.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",203,115,7.0,4.0
Estimate Industry Civilian Employed Population 16 Years And Over,2917,352,2917,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",33,42,1.1,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Construction,362,305,12.4,10.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,407,211,14.0,6.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,41,58,1.4,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,244,118,8.4,4.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",156,88,5.3,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,117,133,4.0,4.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",72,60,2.5,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",260,109,8.9,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1011,199,34.7,6.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",95,59,3.3,2.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",32,29,1.1,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,87,70,3.0,2.4
