Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,33910,671,33910,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,22335,888,65.9,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,22276,888,65.7,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,20464,870,60.3,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1812,386,5.3,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,59,61,0.2,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,11575,891,34.1,2.4
Estimate Employment Status Civilian Labor Force,22276,888,22276,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.1,1.7
Estimate Employment Status Females 16 Years And Over,17169,592,17169,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,10826,709,63.1,3.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,10788,702,62.8,3.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,9677,670,56.4,3.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,2840,484,2840,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2329,455,82.0,6.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,5390,568,5390,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,4261,518,79.1,5.4
Estimate Commuting To Work Workers 16 Years And Over,20203,855,20203,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",14996,787,74.2,2.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",2093,497,10.4,2.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),319,136,1.6,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,949,275,4.7,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,362,167,1.8,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1484,353,7.3,1.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.8,2.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,20464,870,20464,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7152,667,34.9,2.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,3973,542,19.4,2.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,4392,546,21.5,2.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1506,340,7.4,1.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",3441,508,16.8,2.6
Estimate Industry Civilian Employed Population 16 Years And Over,20464,870,20464,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",65,92,0.3,0.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1116,281,5.5,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,2532,397,12.4,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,245,103,1.2,0.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2604,409,12.7,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1100,269,5.4,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Information,146,121,0.7,0.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1189,328,5.8,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2535,580,12.4,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",5960,617,29.1,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1647,339,8.0,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",747,239,3.7,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,578,192,2.8,0.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,20464,870,20464,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,16835,767,82.3,2.8
