Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6957,204,6957,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4189,272,60.2,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4189,272,60.2,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3929,273,56.5,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,260,101,3.7,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2768,302,39.8,3.9
Estimate Employment Status Civilian Labor Force,4189,272,4189,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.2,2.4
Estimate Employment Status Females 16 Years And Over,3468,228,3468,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1989,221,57.4,5.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1989,221,57.4,5.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1853,209,53.4,5.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,378,128,378,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,320,131,84.7,15.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,891,181,891,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,662,175,74.3,13.6
Estimate Commuting To Work Workers 16 Years And Over,3817,274,3817,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3076,255,80.6,3.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",387,121,10.1,3.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),14,16,0.4,0.4
Estimate Commuting To Work Workers 16 Years And Over Walked,69,61,1.8,1.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,35,30,0.9,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,236,78,6.2,2.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.9,2.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3929,273,3929,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1213,178,30.9,4.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,875,195,22.3,4.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,954,170,24.3,3.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",425,120,10.8,2.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",462,106,11.8,2.6
Estimate Industry Civilian Employed Population 16 Years And Over,3929,273,3929,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",42,40,1.1,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,510,148,13.0,3.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,345,93,8.8,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,19,0.0,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,562,149,14.3,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",126,56,3.2,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,36,29,0.9,0.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",306,125,7.8,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",405,120,10.3,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",982,171,25.0,4.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",379,143,9.6,3.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",141,76,3.6,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,95,48,2.4,1.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,3929,273,3929,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3099,297,78.9,3.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,520,110,13.2,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,303,85,7.7,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,7,10,0.2,0.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3948,210,3948,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",270,141,6.8,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",184,80,4.7,2.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",728,186,18.4,4.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",320,122,8.1,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",482,111,12.2,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",650,128,16.5,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",418,90,10.6,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",549,124,13.9,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",198,70,5.0,1.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",149,67,3.8,1.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),49691,5736,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),67756,6962,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,2515,189,63.7,5.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),78083,8690,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,1680,218,42.6,4.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),18347,1584,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,1196,181,30.3,4.7
