Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6204,136,6204,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4290,257,69.1,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4290,257,69.1,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4111,272,66.3,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,179,98,2.9,1.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1914,266,30.9,4.1
Estimate Employment Status Civilian Labor Force,4290,257,4290,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.2,2.3
Estimate Employment Status Females 16 Years And Over,3126,159,3126,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1997,184,63.9,5.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1997,184,63.9,5.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1944,183,62.2,5.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,458,144,458,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,325,150,71.0,16.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1149,197,1149,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,793,218,69.0,12.4
Estimate Commuting To Work Workers 16 Years And Over,3994,293,3994,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3423,289,85.7,4.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",160,93,4.0,2.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),70,55,1.8,1.4
Estimate Commuting To Work Workers 16 Years And Over Walked,74,51,1.9,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,26,25,0.7,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,241,140,6.0,3.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),27.6,3.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4111,272,4111,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1467,225,35.7,5.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,679,178,16.5,4.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,961,227,23.4,5.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",474,158,11.5,4.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",530,197,12.9,4.5
Estimate Industry Civilian Employed Population 16 Years And Over,4111,272,4111,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",56,43,1.4,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,398,144,9.7,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,419,125,10.2,3.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,122,71,3.0,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,741,418,18.0,9.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",112,64,2.7,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,50,51,1.2,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",244,122,5.9,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",371,126,9.0,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",802,191,19.5,4.5
