Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,18798,1102,18798,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,13047,996,69.4,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,13032,996,69.3,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,12483,954,66.4,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,549,217,2.9,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,15,21,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5751,568,30.6,2.8
Estimate Employment Status Civilian Labor Force,13032,996,13032,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.2,1.6
Estimate Employment Status Females 16 Years And Over,9759,707,9759,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,6649,641,68.1,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,6649,641,68.1,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,6397,631,65.5,3.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,1286,345,1286,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1015,320,78.9,11.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3360,582,3360,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2849,509,84.8,8.0
Estimate Commuting To Work Workers 16 Years And Over,12255,952,12255,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",9711,931,79.2,3.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1256,497,10.2,3.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),154,95,1.3,0.8
Estimate Commuting To Work Workers 16 Years And Over Walked,65,58,0.5,0.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,120,88,1.0,0.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,949,287,7.7,2.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),24.9,1.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,12483,954,12483,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",5601,692,44.9,4.5
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2235,512,17.9,3.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2723,473,21.8,3.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",646,297,5.2,2.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1278,252,10.2,2.1
Estimate Industry Civilian Employed Population 16 Years And Over,12483,954,12483,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",17,24,0.1,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,595,280,4.8,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1070,329,8.6,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,235,131,1.9,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1078,343,8.6,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",517,197,4.1,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,248,127,2.0,1.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",683,179,5.5,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1192,288,9.5,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",4670,588,37.4,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",852,310,6.8,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",536,180,4.3,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,790,245,6.3,1.9
