Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,13482,326,13482,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,8385,494,62.2,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,8374,498,62.1,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,7989,481,59.3,3.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,385,135,2.9,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,11,17,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5097,400,37.8,3.0
Estimate Employment Status Civilian Labor Force,8374,498,8374,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.6,1.6
Estimate Employment Status Females 16 Years And Over,7132,440,7132,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3984,338,55.9,3.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3973,342,55.7,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3886,335,54.5,3.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,722,166,722,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,544,152,75.3,13.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1702,253,1702,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1307,264,76.8,8.1
Estimate Commuting To Work Workers 16 Years And Over,7817,498,7817,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6396,432,81.8,3.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",505,151,6.5,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),52,41,0.7,0.5
Estimate Commuting To Work Workers 16 Years And Over Walked,109,86,1.4,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,75,55,1.0,0.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,680,305,8.7,3.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),26.6,3.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,7989,481,7989,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3494,470,43.7,5.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1412,250,17.7,3.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1531,279,19.2,3.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",661,211,8.3,2.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",891,199,11.2,2.5
Estimate Industry Civilian Employed Population 16 Years And Over,7989,481,7989,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",141,101,1.8,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,736,214,9.2,2.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,705,222,8.8,2.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,106,65,1.3,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,747,217,9.4,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",605,243,7.6,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,224,135,2.8,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",452,127,5.7,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",597,155,7.5,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2060,245,25.8,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",846,404,10.6,4.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",358,104,4.5,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,412,131,5.2,1.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,7989,481,7989,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,6113,523,76.5,5.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1437,443,18.0,5.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,439,164,5.5,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,21,0.0,0.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,6872,383,6872,(X)
