Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,36850,761,36850,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,25789,803,70.0,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,25789,803,70.0,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,24447,858,66.3,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1342,324,3.6,0.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,28,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,11061,796,30.0,1.9
Estimate Employment Status Civilian Labor Force,25789,803,25789,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.2,1.3
Estimate Employment Status Females 16 Years And Over,19060,616,19060,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,12695,649,66.6,2.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,12695,649,66.6,2.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,11946,695,62.7,3.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,3507,629,3507,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2332,600,66.5,13.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,6307,639,6307,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,5108,646,81.0,5.5
Estimate Commuting To Work Workers 16 Years And Over,23833,873,23833,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",18659,839,78.3,2.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1330,287,5.6,1.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),840,232,3.5,0.9
Estimate Commuting To Work Workers 16 Years And Over Walked,306,180,1.3,0.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,247,140,1.0,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,2451,424,10.3,1.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.5,1.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,24447,858,24447,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",9865,854,40.4,3.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,3963,541,16.2,2.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,5715,559,23.4,2.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",2146,356,8.8,1.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",2758,430,11.3,1.8
Estimate Industry Civilian Employed Population 16 Years And Over,24447,858,24447,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",226,159,0.9,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1725,351,7.1,1.4
