Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8087,657,8087,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4001,534,49.5,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3990,530,49.3,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3824,529,47.3,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,166,82,2.1,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,11,22,0.1,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4086,416,50.5,4.3
Estimate Employment Status Civilian Labor Force,3990,530,3990,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.2,2.1
Estimate Employment Status Females 16 Years And Over,4603,441,4603,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1997,287,43.4,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1997,287,43.4,4.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1898,289,41.2,4.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,160,95,160,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,79,60,49.4,32.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,925,197,925,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,784,168,84.8,9.9
Estimate Commuting To Work Workers 16 Years And Over,3813,533,3813,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2565,464,67.3,6.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",151,77,4.0,2.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),114,64,3.0,1.8
Estimate Commuting To Work Workers 16 Years And Over Walked,149,76,3.9,2.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,97,58,2.5,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,737,202,19.3,4.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.2,2.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3824,529,3824,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2099,350,54.9,6.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,503,164,13.2,3.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,786,264,20.6,5.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",216,106,5.6,2.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",220,106,5.8,2.6
Estimate Industry Civilian Employed Population 16 Years And Over,3824,529,3824,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,19,0.0,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,255,126,6.7,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,137,72,3.6,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,90,48,2.4,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,518,253,13.5,5.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",99,62,2.6,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,64,46,1.7,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",204,84,5.3,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",871,243,22.8,5.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",911,217,23.8,5.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",374,134,9.8,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",151,109,3.9,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,150,67,3.9,1.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,3824,529,3824,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,2966,479,77.6,4.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,358,108,9.4,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,492,165,12.9,4.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,8,12,0.2,0.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4171,288,4171,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",315,135,7.6,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",194,96,4.7,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",310,135,7.4,3.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",248,82,5.9,2.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",388,143,9.3,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",437,160,10.5,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",421,112,10.1,2.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",666,147,16.0,3.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",432,119,10.4,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",760,160,18.2,3.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),81343,12777,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),119358,13115,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,2589,271,62.1,5.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),118815,17796,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,2116,235,50.7,4.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),24862,1828,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,1342,217,32.2,4.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),43789,7374,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,216,84,5.2,2.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),10151,2341,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,63,72,1.5,1.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),-999999999,-999999999,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Food Stamp/Snap Benefits In The Past 12 Months,424,153,10.2,3.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families,2476,211,2476,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Less Than $10,000",55,71,2.2,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $10,000 To $14,999",0,19,0.0,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $15,000 To $24,999",74,56,3.0,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $25,000 To $34,999",90,48,3.6,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $35,000 To $49,999",173,92,7.0,3.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $50,000 To $74,999",224,130,9.0,5.0
