Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,17844,1374,17844,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10668,1126,59.8,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10668,1126,59.8,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,9497,1094,53.2,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1171,389,6.6,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,7176,726,40.2,3.4
Estimate Employment Status Civilian Labor Force,10668,1126,10668,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),11.0,3.5
Estimate Employment Status Females 16 Years And Over,10005,975,10005,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5830,767,58.3,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5830,767,58.3,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5237,694,52.3,4.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,1424,401,1424,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1017,285,71.4,13.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,4716,788,4716,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3661,697,77.6,8.2
Estimate Commuting To Work Workers 16 Years And Over,9142,983,9142,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7109,953,77.8,5.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",815,284,8.9,3.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),526,322,5.8,3.4
Estimate Commuting To Work Workers 16 Years And Over Walked,200,90,2.2,1.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,76,88,0.8,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,416,181,4.6,2.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),18.0,1.3,(X),(X)
