Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,16870,1303,16870,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,11114,942,65.9,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,11096,945,65.8,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,10196,835,60.4,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,900,285,5.3,1.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,18,31,0.1,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5756,780,34.1,3.4
Estimate Employment Status Civilian Labor Force,11096,945,11096,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.1,2.3
Estimate Employment Status Females 16 Years And Over,8539,801,8539,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5331,546,62.4,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5331,546,62.4,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4930,512,57.7,3.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,1221,300,1221,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1018,275,83.4,8.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2265,431,2265,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1570,367,69.3,10.3
Estimate Commuting To Work Workers 16 Years And Over,10000,815,10000,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6872,591,68.7,3.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1401,274,14.0,2.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),222,105,2.2,1.0
Estimate Commuting To Work Workers 16 Years And Over Walked,584,217,5.8,2.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,327,147,3.3,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,594,207,5.9,1.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.2,1.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,10196,835,10196,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3033,429,29.7,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2637,531,25.9,4.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1881,309,18.4,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",733,282,7.2,2.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1912,385,18.8,3.5
Estimate Industry Civilian Employed Population 16 Years And Over,10196,835,10196,(X)
