Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,9424,674,9424,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6926,676,73.5,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6926,676,73.5,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,6510,555,69.1,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,416,196,4.4,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2498,433,26.5,4.4
Estimate Employment Status Civilian Labor Force,6926,676,6926,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.0,2.5
Estimate Employment Status Females 16 Years And Over,5148,484,5148,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3533,498,68.6,6.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3533,498,68.6,6.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3306,390,64.2,5.0
Estimate Employment Status Own Children Of The Householder Under 6 Years,435,208,435,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,435,208,100.0,8.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1779,376,1779,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1465,341,82.3,15.0
Estimate Commuting To Work Workers 16 Years And Over,6497,547,6497,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4775,452,73.5,5.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",589,327,9.1,4.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),103,73,1.6,1.1
Estimate Commuting To Work Workers 16 Years And Over Walked,29,25,0.4,0.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,33,28,0.5,0.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,968,353,14.9,4.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.1,2.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,6510,555,6510,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3255,428,50.0,5.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1243,253,19.1,3.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1135,203,17.4,2.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",407,150,6.3,2.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",470,132,7.2,2.0
Estimate Industry Civilian Employed Population 16 Years And Over,6510,555,6510,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",13,22,0.2,0.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,389,155,6.0,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,664,255,10.2,3.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,156,95,2.4,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,716,160,11.0,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",186,94,2.9,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,97,54,1.5,0.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",474,159,7.3,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",742,179,11.4,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1780,269,27.3,4.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",461,179,7.1,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",535,147,8.2,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,297,135,4.6,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,6510,555,6510,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,5347,527,82.1,3.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,882,222,13.5,3.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,281,105,4.3,1.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,21,0.0,0.6
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4482,342,4482,(X)
