Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,461,110,461,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,295,78,64.0,10.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,295,78,64.0,10.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,295,78,64.0,10.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,0,13,0.0,8.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,8.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,166,65,36.0,10.1
Estimate Employment Status Civilian Labor Force,295,78,295,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),0.0,12.7
Estimate Employment Status Females 16 Years And Over,235,59,235,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,133,44,56.6,11.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,133,44,56.6,11.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,133,44,56.6,11.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,8,10,8,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,3,4,37.5,53.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,55,30,55,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,52,30,94.5,8.2
Estimate Commuting To Work Workers 16 Years And Over,295,78,295,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",237,70,80.3,9.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",31,22,10.5,6.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,12.7
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,12.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,12.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,27,23,9.2,7.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.7,5.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,295,78,295,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",63,26,21.4,8.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,67,36,22.7,9.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,44,25,14.9,7.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",75,28,25.4,8.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",46,29,15.6,7.8
Estimate Industry Civilian Employed Population 16 Years And Over,295,78,295,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,12.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,65,25,22.0,7.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,36,28,12.2,8.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,3,4,1.0,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,34,28,11.5,8.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",9,11,3.1,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,13,0.0,12.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",6,7,2.0,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",12,13,4.1,4.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",97,44,32.9,10.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",15,15,5.1,4.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",11,10,3.7,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,7,7,2.4,2.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,295,78,295,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,225,75,76.3,10.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,41,23,13.9,7.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,29,19,9.8,6.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,12.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,227,45,227,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",12,15,5.3,6.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",0,13,0.0,16.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",27,19,11.9,8.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",13,15,5.7,6.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",13,10,5.7,4.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",60,31,26.4,11.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",38,20,16.7,9.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",32,15,14.1,6.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",28,19,12.3,8.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",4,4,1.8,2.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),68894,6404,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),79125,12256,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,174,36,76.7,11.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),81501,14353,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,97,38,42.7,13.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),17659,6353,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,73,30,32.2,10.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),19751,5934,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,12,19,5.3,8.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),-999999999,-999999999,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,0,13,0.0,16.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),-666666666,-222222222,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Food Stamp/Snap Benefits In The Past 12 Months,19,20,8.4,8.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families,143,40,143,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Less Than $10,000",3,5,2.1,3.8
